Source,Target,Type
2829,5060,Undirected
2829,6025,Undirected
2829,6459,Undirected
2829,6743,Undirected
2830,4290,Undirected
2830,5827,Undirected
2830,6378,Undirected
2830,6379,Undirected
2830,6559,Undirected
2831,3504,Undirected
2831,3839,Undirected
2831,7344,Undirected
2832,2965,Undirected
2832,3001,Undirected
2832,3515,Undirected
2832,3635,Undirected
2832,3722,Undirected
2832,4160,Undirected
2832,4526,Undirected
2832,4724,Undirected
2832,4802,Undirected
2832,4829,Undirected
2832,5163,Undirected
2832,5688,Undirected
2832,6025,Undirected
2832,6744,Undirected
2832,7183,Undirected
2832,7386,Undirected
2832,7457,Undirected
2832,4484,Undirected
2832,3079,Undirected
2832,4484,Undirected
2832,5077,Undirected
2832,6269,Undirected
2833,2941,Undirected
2833,3335,Undirected
2833,3522,Undirected
2833,3659,Undirected
2833,3891,Undirected
2833,4467,Undirected
2833,4980,Undirected
2833,5380,Undirected
2833,5906,Undirected
2833,6375,Undirected
2833,7154,Undirected
2834,2835,Undirected
2834,3198,Undirected
2834,4374,Undirected
2834,5709,Undirected
2835,3198,Undirected
2835,4374,Undirected
2835,5709,Undirected
2835,4374,Undirected
2835,4789,Undirected
2835,5963,Undirected
2835,6321,Undirected
2835,7301,Undirected
2836,3256,Undirected
2836,4311,Undirected
2836,4481,Undirected
2836,5037,Undirected
2836,5039,Undirected
2836,5042,Undirected
2836,5054,Undirected
2836,5055,Undirected
2836,6312,Undirected
2836,6691,Undirected
2836,3216,Undirected
2836,4010,Undirected
2836,4481,Undirected
2836,4954,Undirected
2836,5037,Undirected
2836,5039,Undirected
2836,5042,Undirected
2836,5054,Undirected
2836,5055,Undirected
2836,6770,Undirected
2837,5365,Undirected
2837,6154,Undirected
2837,3006,Undirected
2837,3007,Undirected
2837,6345,Undirected
2837,7478,Undirected
2838,3392,Undirected
2838,3574,Undirected
2838,5266,Undirected
2839,3728,Undirected
2840,2930,Undirected
2840,3109,Undirected
2840,3329,Undirected
2840,3473,Undirected
2840,3632,Undirected
2840,3665,Undirected
2840,4521,Undirected
2840,4956,Undirected
2840,5080,Undirected
2840,5370,Undirected
2840,5422,Undirected
2840,5572,Undirected
2840,5598,Undirected
2840,5717,Undirected
2840,5989,Undirected
2840,6287,Undirected
2840,6587,Undirected
2840,6752,Undirected
2841,5969,Undirected
2841,6570,Undirected
2841,7324,Undirected
2841,3870,Undirected
2841,4157,Undirected
2841,4421,Undirected
2841,6242,Undirected
2841,6486,Undirected
2841,3423,Undirected
2841,3520,Undirected
2841,7324,Undirected
2842,3537,Undirected
2842,3652,Undirected
2842,6118,Undirected
2844,2932,Undirected
2844,3092,Undirected
2844,3326,Undirected
2844,3466,Undirected
2844,3813,Undirected
2844,3832,Undirected
2844,3868,Undirected
2844,3942,Undirected
2844,4006,Undirected
2844,4279,Undirected
2844,4306,Undirected
2844,4432,Undirected
2844,4819,Undirected
2844,5045,Undirected
2844,5089,Undirected
2844,5104,Undirected
2844,5146,Undirected
2844,5477,Undirected
2844,5600,Undirected
2844,5787,Undirected
2844,6105,Undirected
2844,6600,Undirected
2844,6729,Undirected
2844,7116,Undirected
2844,7126,Undirected
2844,7241,Undirected
2844,7437,Undirected
2844,7571,Undirected
2846,4007,Undirected
2846,6241,Undirected
2846,7381,Undirected
2847,2936,Undirected
2847,3028,Undirected
2847,3193,Undirected
2847,6123,Undirected
2847,6667,Undirected
2847,7439,Undirected
2848,4185,Undirected
2848,5966,Undirected
2848,6355,Undirected
2848,7442,Undirected
2848,5567,Undirected
2848,6582,Undirected
2848,4867,Undirected
2848,5433,Undirected
2848,5580,Undirected
2848,5651,Undirected
2848,6476,Undirected
2848,6831,Undirected
2848,3068,Undirected
2848,4214,Undirected
2848,5656,Undirected
2848,5732,Undirected
2848,6482,Undirected
2848,7392,Undirected
2848,4187,Undirected
2848,4769,Undirected
2848,6707,Undirected
2848,7037,Undirected
2849,3246,Undirected
2849,3539,Undirected
2849,4946,Undirected
2849,4979,Undirected
2849,7065,Undirected
2849,7560,Undirected
2849,3603,Undirected
2849,4092,Undirected
2849,4318,Undirected
2849,4334,Undirected
2849,5448,Undirected
2849,5748,Undirected
2849,7348,Undirected
2849,3352,Undirected
2849,3561,Undirected
2849,3886,Undirected
2849,4076,Undirected
2849,4203,Undirected
2849,4691,Undirected
2849,5340,Undirected
2849,6819,Undirected
2849,7317,Undirected
2850,3134,Undirected
2850,3154,Undirected
2850,4374,Undirected
2850,4796,Undirected
2850,5529,Undirected
2850,5786,Undirected
2850,7350,Undirected
2850,3134,Undirected
2850,3154,Undirected
2850,3759,Undirected
2850,3858,Undirected
2850,3884,Undirected
2850,3920,Undirected
2850,4166,Undirected
2850,4247,Undirected
2850,4525,Undirected
2850,4631,Undirected
2850,5529,Undirected
2850,5786,Undirected
2850,5839,Undirected
2850,7068,Undirected
2850,7350,Undirected
2850,3337,Undirected
2850,3732,Undirected
2850,4091,Undirected
2850,4261,Undirected
2850,4342,Undirected
2850,4474,Undirected
2850,4475,Undirected
2850,4621,Undirected
2850,5565,Undirected
2850,5800,Undirected
2850,6210,Undirected
2850,6290,Undirected
2850,6348,Undirected
2850,6364,Undirected
2850,3075,Undirected
2850,3325,Undirected
2850,3329,Undirected
2850,3717,Undirected
2850,3759,Undirected
2850,3826,Undirected
2850,4119,Undirected
2850,4120,Undirected
2850,4169,Undirected
2850,4291,Undirected
2850,5404,Undirected
2850,5657,Undirected
2850,6462,Undirected
2850,6694,Undirected
2850,7024,Undirected
2851,3010,Undirected
2851,3012,Undirected
2851,3307,Undirected
2851,3617,Undirected
2851,3648,Undirected
2851,4138,Undirected
2851,4162,Undirected
2851,4165,Undirected
2851,4243,Undirected
2851,4353,Undirected
2851,4575,Undirected
2851,4816,Undirected
2851,4990,Undirected
2851,5358,Undirected
2851,5966,Undirected
2851,6050,Undirected
2851,6278,Undirected
2851,6355,Undirected
2851,6471,Undirected
2852,2997,Undirected
2852,3179,Undirected
2852,3297,Undirected
2852,4501,Undirected
2852,4721,Undirected
2852,5025,Undirected
2852,5494,Undirected
2852,6427,Undirected
2852,6974,Undirected
2852,7132,Undirected
2853,3065,Undirected
2853,3129,Undirected
2853,3295,Undirected
2853,3545,Undirected
2853,3698,Undirected
2853,3726,Undirected
2853,4319,Undirected
2853,4378,Undirected
2853,4672,Undirected
2853,4799,Undirected
2853,4879,Undirected
2853,5250,Undirected
2853,5470,Undirected
2853,5723,Undirected
2853,5745,Undirected
2853,5863,Undirected
2853,6095,Undirected
2853,6112,Undirected
2853,6439,Undirected
2853,6493,Undirected
2853,6526,Undirected
2853,6972,Undirected
2853,7277,Undirected
2853,3214,Undirected
2853,4084,Undirected
2853,4762,Undirected
2853,4971,Undirected
2853,5049,Undirected
2853,5720,Undirected
2853,5811,Undirected
2853,5870,Undirected
2853,5974,Undirected
2853,6608,Undirected
2853,6622,Undirected
2853,7490,Undirected
2854,3071,Undirected
2854,3426,Undirected
2854,3464,Undirected
2854,4139,Undirected
2854,4140,Undirected
2854,4243,Undirected
2854,6488,Undirected
2855,2892,Undirected
2855,5086,Undirected
2855,5751,Undirected
2855,5912,Undirected
2855,6818,Undirected
2855,7241,Undirected
2855,2892,Undirected
2855,5751,Undirected
2855,5912,Undirected
2855,5971,Undirected
2855,6582,Undirected
2855,7241,Undirected
2855,3929,Undirected
2855,5810,Undirected
2855,6037,Undirected
2855,6122,Undirected
2855,6674,Undirected
2855,6680,Undirected
2855,6688,Undirected
2855,6727,Undirected
2855,6891,Undirected
2855,7030,Undirected
2855,7216,Undirected
2855,7222,Undirected
2855,7527,Undirected
2855,3929,Undirected
2855,5810,Undirected
2855,6122,Undirected
2855,6674,Undirected
2855,6680,Undirected
2855,6688,Undirected
2855,6727,Undirected
2855,6891,Undirected
2855,7030,Undirected
2855,7216,Undirected
2855,7222,Undirected
2855,7527,Undirected
2856,2870,Undirected
2856,3352,Undirected
2856,3803,Undirected
2856,3869,Undirected
2856,4049,Undirected
2856,4446,Undirected
2856,4791,Undirected
2856,5277,Undirected
2856,5314,Undirected
2856,5344,Undirected
2856,5348,Undirected
2856,5428,Undirected
2856,5595,Undirected
2856,5795,Undirected
2856,5955,Undirected
2856,6056,Undirected
2856,6071,Undirected
2856,6173,Undirected
2856,6465,Undirected
2856,6498,Undirected
2856,7198,Undirected
2857,3159,Undirected
2857,5379,Undirected
2857,6001,Undirected
2857,6592,Undirected
2857,6837,Undirected
2857,6860,Undirected
2857,4862,Undirected
2857,4985,Undirected
2857,6998,Undirected
2858,5897,Undirected
2858,6219,Undirected
2858,6592,Undirected
2859,2874,Undirected
2859,4461,Undirected
2859,4462,Undirected
2859,6329,Undirected
2859,6572,Undirected
2859,6760,Undirected
2860,2928,Undirected
2860,3069,Undirected
2860,4759,Undirected
2860,5423,Undirected
2860,5494,Undirected
2861,3002,Undirected
2861,5909,Undirected
2861,7419,Undirected
2861,7511,Undirected
2862,2898,Undirected
2862,2977,Undirected
2862,3008,Undirected
2862,3186,Undirected
2862,3396,Undirected
2862,3455,Undirected
2862,3462,Undirected
2862,3650,Undirected
2862,3918,Undirected
2862,4008,Undirected
2862,4973,Undirected
2862,5109,Undirected
2862,5195,Undirected
2862,5258,Undirected
2862,5562,Undirected
2862,5780,Undirected
2862,5976,Undirected
2862,5998,Undirected
2862,6052,Undirected
2862,6247,Undirected
2862,6363,Undirected
2862,6479,Undirected
2862,6502,Undirected
2862,6707,Undirected
2862,6751,Undirected
2862,7121,Undirected
2862,7208,Undirected
2862,7238,Undirected
2862,7272,Undirected
2862,7289,Undirected
2862,7500,Undirected
2863,3999,Undirected
2863,5535,Undirected
2863,5844,Undirected
2863,6401,Undirected
2863,7235,Undirected
2864,3468,Undirected
2864,3896,Undirected
2865,4784,Undirected
2865,6382,Undirected
2866,3225,Undirected
2866,4387,Undirected
2866,4388,Undirected
2866,4411,Undirected
2866,5721,Undirected
2866,7302,Undirected
2866,4599,Undirected
2866,6960,Undirected
2866,3199,Undirected
2866,3255,Undirected
2866,3585,Undirected
2866,5691,Undirected
2866,5710,Undirected
2866,6806,Undirected
2866,6821,Undirected
2866,3565,Undirected
2866,4168,Undirected
2866,4775,Undirected
2866,5412,Undirected
2866,3037,Undirected
2866,3394,Undirected
2866,3565,Undirected
2866,3653,Undirected
2866,3836,Undirected
2866,6026,Undirected
2866,6357,Undirected
2866,7188,Undirected
2866,7513,Undirected
2866,7534,Undirected
2866,3908,Undirected
2866,4168,Undirected
2866,4328,Undirected
2866,4775,Undirected
2866,5412,Undirected
2866,2952,Undirected
2866,5412,Undirected
2866,3565,Undirected
2866,4168,Undirected
2868,3201,Undirected
2868,3250,Undirected
2868,6301,Undirected
2868,7064,Undirected
2868,7097,Undirected
2869,2953,Undirected
2869,3003,Undirected
2869,3210,Undirected
2869,3841,Undirected
2869,4057,Undirected
2869,4149,Undirected
2869,5492,Undirected
2869,5958,Undirected
2869,6085,Undirected
2869,6296,Undirected
2869,7311,Undirected
2869,5259,Undirected
2869,5947,Undirected
2869,7529,Undirected
2869,4733,Undirected
2869,4769,Undirected
2869,5259,Undirected
2869,5947,Undirected
2869,6656,Undirected
2869,6748,Undirected
2869,7529,Undirected
2869,3245,Undirected
2869,5107,Undirected
2869,7531,Undirected
2869,4331,Undirected
2869,5246,Undirected
2869,3783,Undirected
2869,4373,Undirected
2869,4726,Undirected
2870,3352,Undirected
2870,3803,Undirected
2870,3869,Undirected
2870,4049,Undirected
2870,4446,Undirected
2870,4791,Undirected
2870,5277,Undirected
2870,5314,Undirected
2870,5344,Undirected
2870,5348,Undirected
2870,5428,Undirected
2870,5595,Undirected
2870,5795,Undirected
2870,5955,Undirected
2870,6056,Undirected
2870,6071,Undirected
2870,6173,Undirected
2870,6465,Undirected
2870,6498,Undirected
2870,7198,Undirected
2871,3207,Undirected
2871,3988,Undirected
2871,4569,Undirected
2871,5290,Undirected
2871,5903,Undirected
2871,6971,Undirected
2871,7366,Undirected
2872,4871,Undirected
2872,4972,Undirected
2872,6595,Undirected
2873,2970,Undirected
2873,3193,Undirected
2873,4298,Undirected
2873,4403,Undirected
2873,4598,Undirected
2873,4940,Undirected
2873,4970,Undirected
2873,5074,Undirected
2873,5083,Undirected
2873,5445,Undirected
2873,5988,Undirected
2873,6008,Undirected
2873,6073,Undirected
2873,6469,Undirected
2873,6619,Undirected
2873,7070,Undirected
2873,7228,Undirected
2873,7356,Undirected
2873,7357,Undirected
2873,7370,Undirected
2873,7519,Undirected
2873,3927,Undirected
2873,4547,Undirected
2874,4461,Undirected
2874,4462,Undirected
2874,6329,Undirected
2874,6572,Undirected
2874,6760,Undirected
2875,2890,Undirected
2875,3655,Undirected
2875,3656,Undirected
2875,4152,Undirected
2875,4282,Undirected
2875,4887,Undirected
2875,5149,Undirected
2875,5577,Undirected
2875,5586,Undirected
2875,5605,Undirected
2875,5659,Undirected
2875,6032,Undirected
2875,6038,Undirected
2875,6483,Undirected
2875,6742,Undirected
2875,7148,Undirected
2875,7219,Undirected
2875,7551,Undirected
2876,2877,Undirected
2876,2889,Undirected
2876,6373,Undirected
2876,6986,Undirected
2876,6988,Undirected
2877,7492,Undirected
2877,2889,Undirected
2877,6373,Undirected
2877,6986,Undirected
2877,6988,Undirected
2878,3339,Undirected
2878,4661,Undirected
2878,5927,Undirected
2878,6584,Undirected
2878,6585,Undirected
2878,6695,Undirected
2878,7125,Undirected
2878,7524,Undirected
2879,5902,Undirected
2879,7266,Undirected
2880,3205,Undirected
2880,5612,Undirected
2880,5864,Undirected
2880,6309,Undirected
2880,6485,Undirected
2880,6849,Undirected
2882,3230,Undirected
2882,3457,Undirected
2882,3514,Undirected
2882,3673,Undirected
2882,4100,Undirected
2882,6417,Undirected
2883,2922,Undirected
2883,3137,Undirected
2883,3221,Undirected
2883,3736,Undirected
2883,4639,Undirected
2883,4830,Undirected
2883,5674,Undirected
2883,2979,Undirected
2883,3098,Undirected
2883,3221,Undirected
2883,3547,Undirected
2883,4056,Undirected
2883,4058,Undirected
2883,4655,Undirected
2883,4830,Undirected
2883,5188,Undirected
2883,5663,Undirected
2883,5857,Undirected
2883,6185,Undirected
2883,6358,Undirected
2883,6403,Undirected
2883,6635,Undirected
2883,6689,Undirected
2883,6838,Undirected
2883,6984,Undirected
2884,3504,Undirected
2884,5379,Undirected
2884,6488,Undirected
2884,2927,Undirected
2884,2985,Undirected
2884,3053,Undirected
2884,3623,Undirected
2884,3679,Undirected
2884,3973,Undirected
2884,4179,Undirected
2884,4292,Undirected
2884,4425,Undirected
2884,4856,Undirected
2884,5211,Undirected
2884,5214,Undirected
2884,5499,Undirected
2884,5859,Undirected
2884,6475,Undirected
2884,6771,Undirected
2884,6786,Undirected
2884,7197,Undirected
2884,7261,Undirected
2884,7425,Undirected
2885,3383,Undirected
2885,6069,Undirected
2885,7063,Undirected
2886,3991,Undirected
2886,4687,Undirected
2886,5241,Undirected
2886,5660,Undirected
2886,5730,Undirected
2886,5754,Undirected
2886,6390,Undirected
2886,6599,Undirected
2886,6747,Undirected
2886,7245,Undirected
2887,2963,Undirected
2887,3100,Undirected
2887,3127,Undirected
2887,4761,Undirected
2887,5113,Undirected
2887,5457,Undirected
2887,5557,Undirected
2887,6259,Undirected
2887,6337,Undirected
2887,7013,Undirected
2887,7065,Undirected
2888,3712,Undirected
2888,6055,Undirected
2888,7259,Undirected
2888,7376,Undirected
2889,6373,Undirected
2889,6986,Undirected
2889,6988,Undirected
2890,3655,Undirected
2890,3656,Undirected
2890,4152,Undirected
2890,4282,Undirected
2890,4887,Undirected
2890,5149,Undirected
2890,5577,Undirected
2890,5586,Undirected
2890,5605,Undirected
2890,5659,Undirected
2890,6032,Undirected
2890,6038,Undirected
2890,6483,Undirected
2890,6742,Undirected
2890,7148,Undirected
2890,7219,Undirected
2890,7551,Undirected
2891,3359,Undirected
2891,3620,Undirected
2891,5046,Undirected
2891,5586,Undirected
2891,6032,Undirected
2891,6222,Undirected
2891,6327,Undirected
2891,6799,Undirected
2891,7086,Undirected
2891,7136,Undirected
2891,7325,Undirected
2892,5086,Undirected
2892,5751,Undirected
2892,5912,Undirected
2892,6818,Undirected
2892,7241,Undirected
2892,5751,Undirected
2892,5912,Undirected
2892,5971,Undirected
2892,6582,Undirected
2892,7241,Undirected
2892,6431,Undirected
2892,3174,Undirected
2892,4288,Undirected
2892,4924,Undirected
2892,5032,Undirected
2892,5897,Undirected
2892,6431,Undirected
2892,7425,Undirected
2893,2986,Undirected
2893,3680,Undirected
2893,3709,Undirected
2893,3838,Undirected
2893,3923,Undirected
2893,4039,Undirected
2893,4085,Undirected
2893,4736,Undirected
2893,4834,Undirected
2893,4994,Undirected
2893,5316,Undirected
2893,5464,Undirected
2893,5501,Undirected
2893,5982,Undirected
2893,6090,Undirected
2893,6221,Undirected
2893,6969,Undirected
2893,7050,Undirected
2894,2895,Undirected
2894,2967,Undirected
2894,3107,Undirected
2894,3123,Undirected
2894,3360,Undirected
